Created At,Text,Geo Coordinates.latitude,Geo Coordinates.longitude,User Location,Username,User Screen Name,Retweet Count,label,Observação,Id
Wed Jan 04 21:30:05 +0000 2017,"RT @AnjokaMaximo: #NaoConfiamosNoSTF
Põe na conta do @STF_oficial 
que não cumpriu seu papel de afastar Pimentel.
o Estado de MG pode cobra…",,,,LUCIANO DAVID,LUCIANO_DAVID,27,Neutro,,2582
Mon Jan 09 08:17:02 +0000 2017,Governo de Minas Gerais reconhece Folias de Reis como Patrimônio Imaterial do Estado https://t.co/rBQirKS0GP,,,Ouro Preto - MG Brasil,jornalvozativa.com,jornalvozativa,0,Neutro,,1241
Thu Jan 05 08:52:26 +0000 2017,O governo do estado do rio tbm não tem enviado a mesalazina. Eles resolveram trocar a mg e com isso fomos obrigados… https://t.co/7BvVqg8du6,,,,Wes,withoutjobross,0,Neutro,,1886
Fri Jan 27 19:11:05 +0000 2017,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/wsP174KUhv https://t.co/dYqGWvoCQn,,,,Priscila #timbeta,prisca_neves,0,Positivo,,5608
Sun Jan 08 12:01:12 +0000 2017,tt Atentado suicida em Bagdá mata doze pessoas - Estado de Minas https://t.co/fBQM5QKTFZ,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,4873
Tue Jan 03 17:27:56 +0000 2017,"Jovem é preso com com drogas em Bom Despacho. No último domingo (01), durante fiscalização de trânsito na MG 164,... https://t.co/7HN25VkPb6",,,,104 FM,104_fm,0,Positivo,,6349
Sat Jan 07 00:11:45 +0000 2017,tu ja foi p mais algum estado? — além de sp já fui pro rj mg go e df https://t.co/i0DSnauDHu,,,82,ㅤ,getmccann,0,Neutro,,4898
Mon Jan 09 21:56:19 +0000 2017,RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,,,LMJ #1,"lua,,,",laurejournals,607,Neutro,,2949
Wed Jan 04 23:22:19 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,,Claudio Hirakawa,ClaudioHirakawa,444,Negativo,,2548
Thu Jan 05 19:54:24 +0000 2017,Grupo é detido após roubo e carreta recuperada em MG https://t.co/UYdCCLD1K1 https://t.co/IZ3mA8SI53,,,Belo Horizonte - Minas Gerais,Marcelo Rezende,Televans,0,Positivo,,6317
Sun Jan 08 12:23:25 +0000 2017,Minas melhor estado gente,,,na merda,Lara †,bessascz,0,Neutro,,1749
Wed Feb 08 10:40:32 +0000 2017,PM apreende maconha e celular em presídio de Coronel Fabriciano  https://t.co/cIb9SUZJ2p,,,,Daniel Araujo #beta,danaraujjobeta,0,Positivo,,7996
Mon Jan 09 21:07:52 +0000 2017,Gilmar Mendes integra comitiva de Temer em viagem a Lisboa - Politica - Estado de Minas https://t.co/tXjGfpf4A0,,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,1155
Thu Feb 09 15:33:21 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/jXbz4ViExK https://t.co/8HTKBLA5u9,,,Belo Horizonte - Minas Gerais,Marcelo Rezende,Televans,0,Positivo,,8076
Fri Jan 06 22:06:04 +0000 2017,Prefeitura de Uberlândia decreta estado de calamidade financeira https://t.co/4zqQel7jsO,,,Uberlândia,ofuzi,ofuzi,0,Negativo,,2082
Thu Jan 05 12:34:58 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Jane Maciel,JaneMacieljane,141,Negativo,,4420
Mon Jan 30 12:30:41 +0000 2017,Tentativa de fuga é impedida no presídio de Mariana https://t.co/FXi0yibbQQ,,,Minas Gerais,Globo Minas,tvglobominas,0,Positivo,,7366
Sat Jan 07 00:05:14 +0000 2017,RT @RicardoMRios: Agora é o Estado de Minas que dá informações sobre o convite da @chrisassun: https://t.co/4gvYi6Ok34,,,Barbacena - MG,Chris Assun,chrisassun,1,Neutro,,4186
Mon Jan 09 18:26:10 +0000 2017,@PMMG190 - Prisão por tráfico de drogas em Mantena https://t.co/iqYDhqMqNj,,,Minas Gerais,POLÍCIA MILITAR MG,pmmg190,1,Positivo,,6167
Tue Jan 24 10:22:40 +0000 2017,Dupla é presa em Patrocínio suspeita de envolvimento em roubo à fazenda https://t.co/ccOsYGbHiX https://t.co/RzsW7Bu1hv,,,,RADIO PONTO NET,radiopontonet,0,Positivo,,6964
Thu Jan 05 04:31:16 +0000 2017,Maduro nomeia novo vice-presidente - Estado de Minas - https://t.co/1RKcwMa2R8 Maduro nomeia novo vice-presiden... https://t.co/ROQppWS4IE,,,,Lenilda Miranda,nilda_ap,0,Neutro,,1608
Fri Jan 06 18:04:19 +0000 2017,"Em 2014, PF e MP tentaram barrar crescimento do PCC em Roraima - Nacional - Estado de Minas https://t.co/E7sjvDNhJp",,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,926
Thu Jan 05 11:50:21 +0000 2017,"RT @MatosValtecio: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros via @UOLNoticias @UOL  https://t.co/qYsjegqK…",,,Brasília,#LavaJatoEuApoio,ElizaLacaille,10,Negativo,,3774
Sat Jan 07 05:00:05 +0000 2017,Obama critica plano de republicanos para derrubar Medicaid - Estado de Minas https://t.co/rHeUhNRuGU,,,,Lenilda Miranda,nilda_ap,0,Neutro,,1913
Mon Jan 09 21:02:03 +0000 2017,"RT @Voz_doGalo: ""Expectativa muito boa. É um professor novo, que tem muito a acrescentar. Espero que 2017 possa ser um ano... https://t.co/…",,,,welder,welderhenrique9,1,Positivo,,5348
Wed Jan 04 20:43:50 +0000 2017,"Afastar presidente do TC/RO é facil. Quero ver é processar, julgar e condenar o réu e governador de minas... https://t.co/rJaQ5SbZmx",,,Belo Horizonte,Renato Alves,rralves,0,Negativo,,367
Sun Jan 29 12:21:32 +0000 2017,RT @GloboRural: Agricultores são vacinados contra a febre amarela no ES e em MG: https://t.co/1IRXaZmD0e #GloboRural https://t.co/cnpki4kh2Q,,,Palmas - TO / Brasil - BR,Clayton Nicolini,ClaytonNicolini,4,Positivo,,5789
Sun Jan 08 16:47:46 +0000 2017,"Le gustaras a mas personas por como te ves, que por como piensas, por eso una publicación de Instagram tiene mas mg que un estado en twitter",,,Venezuela,Sr. Realista 卐,Username_locked,5,Neutro,,1586
Mon Jan 09 20:33:11 +0000 2017,#SUS SES-MG convoca coletiva para falar da situação da #FebreAmarela no estado @SaudeMG @GotasSalvadoras https://t.co/TEydsKsvnB,,,"ツ Santa Luzia, MG, Brasil :-) ",WallaceOliveiraCruz,FaleComWallace,1,Neutro,,110
Sun Jan 08 05:32:35 +0000 2017,"RT @MARCUSPITTER: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/3q8gKwskvD",,,,OnLyKetanAmr,OnlyKetanAmr,9,Positivo,,6717
Fri Jan 27 18:54:33 +0000 2017,RT @bemestar: Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/Us3yVBKJ31,,,,Viviane Valeta,VivianeValeta,2,Positivo,,5766
Thu Jan 05 23:50:58 +0000 2017,"RT @Ary_AntiPT: Governo de MG põe em sigilo dados sobre voos de Pimentel https://t.co/5Ov5bzUaGx
ESCARNIO ZERO",,,"Rio de Janeiro , Brazil , ",Pireko737,Pireko737,16,Negativo,,2679
Sat Jan 07 20:35:16 +0000 2017,"RT @OGloboPolitica: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/Pls2dpH7j4 https://t.co/7u5I9Kqa1F",,,,Valbelo,valbelo1964,43,Positivo,,6726
Mon Jan 09 11:59:59 +0000 2017,"#Supercluster #Oracle (@ Secretaria de Estado da Fazenda in Belo Horizonte, MG) https://t.co/Raj2oJz8tq",,,"São Paulo, Brasil",Daniel Ribeiro,DanielRibeiroJR,0,Neutro,,108
Sat Jan 07 16:54:33 +0000 2017,RT @LaliPyP: En ese Estado nadie puede salir tan hermosa ... hasta borracha sale diosa en las fotos https://t.co/5ukCTu608c,,,"Temuco, Chile ",Nicol Moraga,Nicol_mg,10,Neutro,,3674
Wed Jan 04 23:08:17 +0000 2017,BB e governo de Minas travam disputa sobre depósitos judiciais https://t.co/JPfmy0vFZS,,,"Porto Alegre, RS, Brasil",R Trader App,rtraderapp,0,Negativo,,598
Thu Jan 05 12:46:04 +0000 2017,"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",,,SP,Vera Martins,Vlamartinp,284,Negativo,,4588
Mon Jan 09 22:33:28 +0000 2017,em_com: Secretaria de #Educação de MG abre processo para contratar designados https://t.co/5J1OiLySvG #timbeta #sdv,,,,Patrick,DarthVaderTB,0,Positivo,,5353
Wed Jan 04 22:35:12 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,Brasil,Valmir Guilherme,ValmirGuilherm1,45,Negativo,,3975
Sun Jan 29 12:04:07 +0000 2017,Três jovens de 20 anos são presos por envolvimento em um roubo em Unaí https://t.co/8AoHwuCydt,,,Manaus-Amazonas,fabricio moraes,fabriciomoraes9,0,Positivo,,7382
Thu Jan 26 10:28:58 +0000 2017,@PMMG190 - Traficante preso em Bom Sucesso https://t.co/v5XG2uWgka,,,Minas Gerais,POLÍCIA MILITAR MG,pmmg190,0,Positivo,,6908
Mon Jan 09 20:40:12 +0000 2017,"RT @ReginaldoLopes: O Governo de #Minas vai liberar R$ 770.452,56 para obras na #Escola Est. Pedro Lessa, em São Miguel do Anta. Saiba +
ht…",,,,SERGIO  GOVEA,_Sergio_Govea_,4,Positivo,,5332
Thu Jan 05 19:00:26 +0000 2017,RT @luciaanacruz: Como quieren que supere brc si me siguen dando mg al video de Micaela en grisu con su estado de bipolaridad.,,,,Mica �,MicaNaiara1,1,Neutro,,3710
Fri Jan 06 09:39:09 +0000 2017,"Devasso, Pimentel some com depósitos judiciais

Aproximadamente R$ 1,5 bilhão para o pagamento de resgates dos... https://t.co/ToAuOyYJp6",,,Janaúba - MG,claudiopaguiar,claudiopaguiar,0,Negativo,,822
Tue Jan 10 00:15:11 +0000 2017,"RT @rehventura: Eu queria ter a autoestima do Aecio. Perdeu em Minas p/ presidente, governador e agora a prefeitura, mas ainda acredita ter…",,,"Aracaju, Brasil",TIAGO DE SOUZA,Tiagoonie,58,Neutro,,4117
Mon Jan 09 17:03:32 +0000 2017,Alba le puso mg a mi estado y al toque me acordé del audio que le mande a mica por su culpa��,,,Pampa del Indio Chaco ,Laury Escobar��,EscobarLaura98,0,Neutro,,378
Tue Jan 24 19:18:47 +0000 2017,Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/1E5pYC6tru Se gostou dê RT!! https://t.co/ckiu1Zb7pD,,,Samambaia ,gilsonac #TimBeta,gilsonac1,0,Positivo,,5665
Sun Jan 08 12:39:38 +0000 2017,"RT @em_com: Bom dia! Esta é a capa do Estado de Minas deste domingo, 8 de janeiro de 2017. Leia mais em https://t.co/rapYrfsnzQ https://t.c…",,,Brazil,Delilah Ferbar,Cissafb,6,Neutro,,3110
Wed Jan 04 21:56:16 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Recife, Pernambuco, Brasil ",Denilson Vieira,mokilhos1,141,Negativo,,4494
Fri Feb 03 10:42:22 +0000 2017,Araxá recebe novas doses da vacina contra febre amarela https://t.co/B3lSnIknVC #OperaçãoBetaLab https://t.co/W1UXBT0AFX,,,,Kelly,KellyKaroll,0,Positivo,,5875
Fri Jan 06 23:30:44 +0000 2017,"RT @oficialmchariel: Fui parar em contagem, estado de minas e dahora",,,,Gi,opssgii,22,Neutro,,3896
Sat Jan 07 11:36:23 +0000 2017,"I'm at Açaí Mania in Governador Valadares, MG, MG https://t.co/G0uTrxsc1t",-41.97010764,-18.87358746,Governador Valadares,Miriam Gonçalves,MiMimidias1,0,Neutro,,1356
Sat Jan 07 13:25:26 +0000 2017,Pimentel vai buscar filho em festa de réveillon com helicóptero do governo de... https://t.co/YetU454kx6 by #Ary_AntiPT via @c0nvey,,,,Jelmires Soares de A,AJelmires,0,Negativo,,1994
Thu Jan 05 18:03:21 +0000 2017,"RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7",,,Brasiíia  ✈️,Leandro,lestevao,245,Negativo,,3163
Wed Jan 04 20:18:37 +0000 2017,"Vou mochilar na América do Sul, mas só pelo BR, no estado de MG, cidade de Itapeva, em casa, no meu quarto q é o q dá pra fazer com 0 reais.",,,"Minas Gerais, Brasil",Is,islannygarcia,0,Neutro,,4991
Wed Jan 04 20:54:48 +0000 2017,"RT @claudinogeo: Olha, MG tem problemas com helicópteros: tem pasta base de cocaína, 124 viagens,governador que usa, governador que abusa;p…",,,Recife/BRASIL,Rosângela Lustosa,ro_lustosa,2,Negativo,,2867
Wed Jan 04 21:08:39 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Aracatuba S.P,jav,VinhalAbraao,38,Negativo,,3272
Sat Jan 07 04:17:44 +0000 2017,"RT @oficialmchariel: Fui parar em contagem, estado de minas e dahora",,,,Nicoly souza �,_Nihsouz,22,Neutro,,3907
Sun Jan 29 20:09:44 +0000 2017,Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/WzoIU4YJGs,,,Fortaleza - CE,Jovane Pires ,jovanepires,0,Positivo,,7246
Mon Jan 09 11:32:06 +0000 2017,@PMMG190 - Autor de roubo no Bairro Pontilhão é preso  https://t.co/AGjikMqGUe,,,Minas Gerais,POLÍCIA MILITAR MG,pmmg190,0,Positivo,,6102
Sat Feb 11 10:47:16 +0000 2017,Polícia apreende drogas em Montes Claros e um homem é preso https://t.co/0hQKWrUSTH https://t.co/An6gBRLaln,,,,Adenia Alves Lino,adeniaadvlino,0,Positivo,,8027
Sun Jan 08 15:49:02 +0000 2017,Kalil volta atrás e cancela desoneração de 280 servidores em BH - Politica - Estado de Minas https://t.co/TWJI3b1gua,,,Brasil,marli silvera dziadz,marlidzdz59,1,Neutro,,1573
Sat Jan 07 11:27:13 +0000 2017,Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/aBkfbzJLCX https://t.co/dEoahRJRyP,,,Belo Horizonte - Minas Gerais,UAI Seguros BH ®,UAI_SEGUROS_BH,0,Positivo,,5378
Wed Jan 25 00:19:41 +0000 2017,"Rio distribui vacinas contra febre amarela a municípios na divisa com Minas
https://t.co/UznM0iJedj",,,"Maceió, Alagoas",Painel Alagoas,AfraniodeAquino,0,Positivo,,5723
Fri Feb 10 16:13:20 +0000 2017,"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/RSrnJcsO6B https://t.co/euiXrA4OyD",,,WorldWide,Lestat Videos,RunytOfficial,0,Positivo,,8063
Tue Jan 10 03:00:51 +0000 2017,Governo investiga aumento de casos de febre amarela em MG e alerta OMS https://t.co/X7oft22Y3F,,,Apucarana - Paraná,TNOnline,tnonline_,0,Neutro,,1276
Tue Jan 10 04:50:08 +0000 2017,"Trump nomeia genro, Jared Kushner, como assessor da Casa Branca - Estado de Minas https://t.co/zg4w2FQFlT https://t.co/EmqviwWgoZ",,,,Timbeta,txtimbeta,0,Neutro,,4869
Thu Jan 05 11:35:19 +0000 2017,Nota do Governo de Minas Gerais –  Esclarecimento sobre os recursos dos depósitos judiciais https://t.co/kf3emtzFTu https://t.co/rh2cESuPQJ,,,Santa Rita do Sapucaí MG,Vale Independente,redacaodovale,0,Positivo,,1857
Thu Jan 05 14:27:53 +0000 2017,"BB cobra restituição de recursos por parte do governo de MG; estado afirma que instituição criou 'artifício cont
https://t.co/yx5U7PRy60",,,Belo Horizonte,Amigos de Caserna,amigosdecaserna,0,Negativo,,584
Sun Feb 12 10:29:23 +0000 2017,Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/qBwcvxK49H https://t.co/nTZzaerM4B,,,"Hollywood, CA",Wendie Rower,Wendie_Rower,0,Positivo,,7933
Sat Jan 07 11:04:39 +0000 2017,Minas vai dobrar oferta de trabalho e estudo nos presídios do Estado https://t.co/w3m2Ou8hvS,,,"Belo Horizonte, Brasil",Nivaldo Silva,tvonlinenopc,0,Neutro,,1777
Tue Jan 24 21:46:45 +0000 2017,G1 Sul de Minas |  Secretaria anuncia mais profissionais para vacinar contra febre amarela https://t.co/hSup6oB4nU https://t.co/pB5ih5vFu7,,,Brasil,EPTV,eptvoficial,0,Positivo,,5627
Thu Feb 02 21:12:07 +0000 2017,Operação contra furto e roubo é realizada em Patos de Minas https://t.co/TeQs3VqH6H,,,Minas Gerais - Brasil,G1 Triângulo Mineiro,g1tvintegracao,0,Positivo,,7531
Sun Jan 08 08:16:59 +0000 2017,"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjPjCAC https://t.co/s9yOwjCAmu",,,,JoséMadeira,JoseeMadeira,29,Positivo,,6690
Tue Jan 10 01:06:58 +0000 2017,RT @diariopopularRS: Temer e Sartori entregaram hoje ambulâncias para 61 municípios do Estado. Quatro veículos já apresentaram problemas. h…,,,pelotas,cassioluissandriniku,cassioluis7,1,Neutro,,3027
Thu Jan 05 14:35:06 +0000 2017,E governo ainda quer indenizar a família dos bandidos? @STF_oficial @MichelTemer #PresoTemQueTrabalhar////// https://t.co/6ap9Zp8rnY,,,,Graça Azeredo,azeredo_mg,0,Neutro,,874
Wed Jan 04 20:40:52 +0000 2017,"RT @AriSirius: Corruptos do PT @bobjackk @oipanue 
Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/StujBMYQTg…",,,Brasil,Ary ANTI PT,Ary_AntiPT,8,Negativo,,2633
Thu Jan 05 13:47:41 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,Brasil,Leonardo,LeonardoFM11,444,Negativo,,2365
Thu Jan 05 00:41:09 +0000 2017,"""É bonita e é bonita..."" 
#latergram #ibituruna #home @ Governador Valadares, Minas Gerais https://t.co/y12TtNqpnH",,,"Minas Gerais, Brasil",Nicolle S. F. Boroni,niboroni,0,Neutro,,12
Mon Jan 09 09:26:23 +0000 2017,"I'm at Sorveteria da Maria in Governador Valadares, Minas Gerais w/ @tue_nunes07 @newrandley @combatentemg https://t.co/wri52vE7Ha",,,"Belo Horizonte, Brasil",Gleice #MAFIA#SDV,sytambalejy,1,Neutro,,1493
Tue Jan 10 00:58:35 +0000 2017,"RT @rehventura: Eu queria ter a autoestima do Aecio. Perdeu em Minas p/ presidente, governador e agora a prefeitura, mas ainda acredita ter…",,,"Hell de Janeiro, Brasil",República Freestyle,Nadynne,58,Neutro,,4121
Mon Jan 09 12:11:36 +0000 2017,RT @carlinibh: UFMG bate próprio recorde e lidera pedidos de patentes no Brasil - Gerais - Estado de Minas https://t.co/4FjrW633H9,,,,TV_Verdade,TV_verdade,2,Neutro,,2847
Sun Jan 08 01:54:11 +0000 2017,"Morreu aos 92 anos Mario Soares, figura marcante da política portuguesa - Estado de Minas https://t.co/rVhzx98icx",,,,Lenilda Miranda,nilda_ap,0,Neutro,,1810
Sun Jan 08 14:38:51 +0000 2017,"RT @xenofonte: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/bmMzonoY6F",,,"Brasília, Brasil",gfreitas,gfreitass_,6,Positivo,,6788
Mon Jan 09 13:01:12 +0000 2017,"Minas pode voltar a ter chuvas, apesar do calor intenso https://t.co/lQNFZkPYO3 https://t.co/YT5USnhdVX",,,Belo Horizonte - Minas Gerais,Carlos Alberto,DISKVANS,0,Neutro,,1751
Thu Jan 05 14:53:48 +0000 2017,Temer anuncia plano nacional de segurança e novos presídios após massacre em Manaus - Politica - Estado de Minas https://t.co/cYWPA0ywEs,,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,1,Neutro,,4828
Sun Jan 08 14:51:25 +0000 2017,"José Cesário de Faria Alvim ( meu bisavô)

Meu bisavô ,1° Governador de Minas Gerais
José Cesário de Faria... https://t.co/k5f3YSb0G6",,,Brasil,aamfbrasil,aamfbrasil,0,Neutro,,1543
Fri Jan 06 23:00:49 +0000 2017,RT @otempo: Folias de Minas são reconhecidas como bens imateriais do Estado https://t.co/1PtRoxbH5Y https://t.co/vaouKR508m,,,,Carolina Gomes,CarolGomes0679,5,Neutro,,3941
Tue Jan 24 15:38:38 +0000 2017,"RT @belemfala: NENHUMA REBELIÃO EM 10 ANOS DE FUNCIONAMENTO
Presídio em Minas adota novo modelo e recupera 60% dos presos
@SusipePa https:/…",,,"Pará, Brasil",Aline Wanzeler,alinewanzeler,1,Positivo,,7281
Thu Jan 05 15:36:38 +0000 2017,@PMMG190 - Menor infrator apreendido por tráfico de drogas no Bairro Dom Almir  https://t.co/EBHoMhp3Ro,,,Minas Gerais,POLÍCIA MILITAR MG,pmmg190,0,Positivo,,6134
Sat Feb 04 15:45:45 +0000 2017,"Homens são detidos transportando drogas de São Paulo para Ubaí, MG
 #G1 https://t.co/TcSO3VYsC3",,,"Sorocaba, Brasil",anjosdoresgate,kassio_z,0,Positivo,,7674
Sat Jan 28 15:14:19 +0000 2017,"New post: ""Apesar de chuvas reduzirem clientela, varejo vê expansão no início de 2017 - Estado de Minas"" https://t.co/ziLrR46RsQ",,,Belém - Pará - Brasil,FERNANDO NAVARRO,NAVARRO_LIVRE,0,Positivo,,5082
Thu Jan 05 03:18:42 +0000 2017,"RT @Silvio_MKT: Fernando Pimentel PISA e COSPE em cima dos mineiros, é impressionante a cara de pau desse sujeito.https://t.co/MSqSlDMRAr",,,,Thiago Bikenopolis,thiagofc3079,69,Negativo,,4226
Sat Jan 07 03:29:03 +0000 2017,"I'm at Ki-Amor Sorveteria in Governador Valadares, MG https://t.co/XzFaqLmzIh",-41.96617691,-18.87891157,Governador Valadares,Miriam Gonçalves,MiMimidias1,0,Neutro,,1437
Thu Jan 05 13:40:28 +0000 2017,E governo ainda quer indenizar a família dos bandidos? @STF_oficial @MichelTemer #PresoTemQueTrabalhar. https://t.co/On5HlDb1qU,,,,Graça Azeredo,azeredo_mg,1,Neutro,,862
Fri Jan 06 10:52:18 +0000 2017,PM apreende armas usadas em homicídio em Governador Valadares https://t.co/jKhWmS2iR3,,,Salvador/Ba,#Lost_in_Life,cristianomcruz,0,Neutro,,2000
Wed Jan 04 21:06:17 +0000 2017,RT @maria_lima: Um é pouco. Dinheiro sobrando : Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/zJNM1T4Aez,,,No coração das Minas Gerais ,Alemendes,alemendes0110,11,Negativo,,3737
Tue Feb 07 21:18:09 +0000 2017,#Detran-MG realiza ações de educação de #trânsito durante mês de fevereiro https://t.co/VzTbKAuWdt https://t.co/PlZi8gei6Z,,,"Belo Horizonte, Brasil",₵ⱠɆɄ฿ɆⱤ #BetaSDV,cleuberdacunha,0,Positivo,,5480
Mon Jan 09 01:01:27 +0000 2017,"Buenas noches,recomiendo carretera Manizales/Medellín  por Fredonia,en buen estado,por la vía Pintada/Minas mucho trafico pesado.@numeral767",,,"Caldas, Colombia",Julián Gómez,Juliangogo,0,Neutro,,623
Wed Jan 04 21:14:42 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Angela M Gonçalves,AngelaMGonalve1,141,Negativo,,4484
